organism_full,year,month,ward_type,Resistant_Drug_Classes,pattern_count,total_rows_in_ward_month,percentage
Pseudomonas aeruginosa ,2019,1,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",14,25,56.0
Pseudomonas aeruginosa ,2019,1,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",4,25,16.0
Pseudomonas aeruginosa ,2019,1,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,25,8.0
Pseudomonas aeruginosa ,2019,1,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,25,8.0
Pseudomonas aeruginosa ,2019,2,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",6,14,42.86
Pseudomonas aeruginosa ,2019,2,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",3,14,21.43
Pseudomonas aeruginosa ,2019,2,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,14,14.29
Pseudomonas aeruginosa ,2019,2,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,14,7.14
Pseudomonas aeruginosa ,2019,2,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,14,7.14
Pseudomonas aeruginosa ,2019,3,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,17,58.82
Pseudomonas aeruginosa ,2019,3,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,17,23.53
Pseudomonas aeruginosa ,2019,3,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,17,11.76
Pseudomonas aeruginosa ,2019,3,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,17,5.88
Pseudomonas aeruginosa ,2019,4,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,27,40.74
Pseudomonas aeruginosa ,2019,4,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,27,14.81
Pseudomonas aeruginosa ,2019,4,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",4,27,14.81
Pseudomonas aeruginosa ,2019,4,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,27,7.41
Pseudomonas aeruginosa ,2019,4,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,27,7.41
Pseudomonas aeruginosa ,2019,5,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",18,35,51.43
Pseudomonas aeruginosa ,2019,5,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",7,35,20.0
Pseudomonas aeruginosa ,2019,5,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",6,35,17.14
Pseudomonas aeruginosa ,2019,5,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,35,2.86
Pseudomonas aeruginosa ,2019,6,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",25,39,64.1
Pseudomonas aeruginosa ,2019,6,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",4,39,10.26
Pseudomonas aeruginosa ,2019,6,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",3,39,7.69
Pseudomonas aeruginosa ,2019,6,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,39,7.69
Pseudomonas aeruginosa ,2019,6,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",1,39,2.56
Pseudomonas aeruginosa ,2019,7,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",38,55,69.09
Pseudomonas aeruginosa ,2019,7,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,55,14.55
Pseudomonas aeruginosa ,2019,7,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,55,3.64
Pseudomonas aeruginosa ,2019,7,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",2,55,3.64
Pseudomonas aeruginosa ,2019,7,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,55,3.64
Pseudomonas aeruginosa ,2019,8,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",24,50,48.0
Pseudomonas aeruginosa ,2019,8,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",5,50,10.0
Pseudomonas aeruginosa ,2019,8,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",4,50,8.0
Pseudomonas aeruginosa ,2019,8,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,50,6.0
Pseudomonas aeruginosa ,2019,8,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,50,6.0
Pseudomonas aeruginosa ,2019,9,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",21,39,53.85
Pseudomonas aeruginosa ,2019,9,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",7,39,17.95
Pseudomonas aeruginosa ,2019,9,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,39,10.26
Pseudomonas aeruginosa ,2019,9,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,39,5.13
Pseudomonas aeruginosa ,2019,9,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,39,2.56
Pseudomonas aeruginosa ,2019,10,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",17,26,65.38
Pseudomonas aeruginosa ,2019,10,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,26,7.69
Pseudomonas aeruginosa ,2019,10,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,26,7.69
Pseudomonas aeruginosa ,2019,10,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,26,7.69
Pseudomonas aeruginosa ,2019,10,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",1,26,3.85
Pseudomonas aeruginosa ,2019,11,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,17,47.06
Pseudomonas aeruginosa ,2019,11,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",7,17,41.18
Pseudomonas aeruginosa ,2019,11,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",2,17,11.76
Pseudomonas aeruginosa ,2019,12,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",15,27,55.56
Pseudomonas aeruginosa ,2019,12,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,27,11.11
Pseudomonas aeruginosa ,2019,12,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",3,27,11.11
Pseudomonas aeruginosa ,2019,12,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,27,7.41
Pseudomonas aeruginosa ,2019,12,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",1,27,3.7
Pseudomonas aeruginosa ,2020,1,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",72,145,49.66
Pseudomonas aeruginosa ,2020,1,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",17,145,11.72
Pseudomonas aeruginosa ,2020,1,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",11,145,7.59
Pseudomonas aeruginosa ,2020,1,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,145,6.9
Pseudomonas aeruginosa ,2020,1,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,145,3.45
Pseudomonas aeruginosa ,2020,2,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",41,100,41.0
Pseudomonas aeruginosa ,2020,2,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",17,100,17.0
Pseudomonas aeruginosa ,2020,2,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,100,9.0
Pseudomonas aeruginosa ,2020,2,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",6,100,6.0
Pseudomonas aeruginosa ,2020,2,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,100,5.0
Pseudomonas aeruginosa ,2020,3,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",37,78,47.44
Pseudomonas aeruginosa ,2020,3,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",8,78,10.26
Pseudomonas aeruginosa ,2020,3,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,78,10.26
Pseudomonas aeruginosa ,2020,3,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",3,78,3.85
Pseudomonas aeruginosa ,2020,3,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,78,3.85
Pseudomonas aeruginosa ,2020,4,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",29,64,45.31
Pseudomonas aeruginosa ,2020,4,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",9,64,14.06
Pseudomonas aeruginosa ,2020,4,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",6,64,9.38
Pseudomonas aeruginosa ,2020,4,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,64,7.81
Pseudomonas aeruginosa ,2020,4,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,64,6.25
Pseudomonas aeruginosa ,2020,5,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",38,81,46.91
Pseudomonas aeruginosa ,2020,5,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",10,81,12.35
Pseudomonas aeruginosa ,2020,5,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",7,81,8.64
Pseudomonas aeruginosa ,2020,5,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",4,81,4.94
Pseudomonas aeruginosa ,2020,5,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,81,4.94
Pseudomonas aeruginosa ,2020,6,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",39,93,41.94
Pseudomonas aeruginosa ,2020,6,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",11,93,11.83
Pseudomonas aeruginosa ,2020,6,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,93,8.6
Pseudomonas aeruginosa ,2020,6,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",8,93,8.6
Pseudomonas aeruginosa ,2020,6,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,93,4.3
Pseudomonas aeruginosa ,2020,7,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",61,103,59.22
Pseudomonas aeruginosa ,2020,7,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",15,103,14.56
Pseudomonas aeruginosa ,2020,7,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",6,103,5.83
Pseudomonas aeruginosa ,2020,7,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,103,4.85
Pseudomonas aeruginosa ,2020,7,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,103,2.91
Pseudomonas aeruginosa ,2020,8,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",59,103,57.28
Pseudomonas aeruginosa ,2020,8,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",11,103,10.68
Pseudomonas aeruginosa ,2020,8,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,103,7.77
Pseudomonas aeruginosa ,2020,8,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",5,103,4.85
Pseudomonas aeruginosa ,2020,8,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,103,3.88
Pseudomonas aeruginosa ,2020,9,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",67,107,62.62
Pseudomonas aeruginosa ,2020,9,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",10,107,9.35
Pseudomonas aeruginosa ,2020,9,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",9,107,8.41
Pseudomonas aeruginosa ,2020,9,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",7,107,6.54
Pseudomonas aeruginosa ,2020,9,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",3,107,2.8
Pseudomonas aeruginosa ,2020,10,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",69,130,53.08
Pseudomonas aeruginosa ,2020,10,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",16,130,12.31
Pseudomonas aeruginosa ,2020,10,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,130,6.92
Pseudomonas aeruginosa ,2020,10,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",6,130,4.62
Pseudomonas aeruginosa ,2020,10,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",4,130,3.08
Pseudomonas aeruginosa ,2020,11,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",52,124,41.94
Pseudomonas aeruginosa ,2020,11,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",16,124,12.9
Pseudomonas aeruginosa ,2020,11,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",14,124,11.29
Pseudomonas aeruginosa ,2020,11,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",10,124,8.06
Pseudomonas aeruginosa ,2020,11,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",2,124,1.61
Pseudomonas aeruginosa ,2020,12,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",54,110,49.09
Pseudomonas aeruginosa ,2020,12,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",10,110,9.09
Pseudomonas aeruginosa ,2020,12,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",9,110,8.18
Pseudomonas aeruginosa ,2020,12,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,110,7.27
Pseudomonas aeruginosa ,2020,12,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,110,4.55
Pseudomonas aeruginosa ,2021,1,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",77,175,44.0
Pseudomonas aeruginosa ,2021,1,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",25,175,14.29
Pseudomonas aeruginosa ,2021,1,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",16,175,9.14
Pseudomonas aeruginosa ,2021,1,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",15,175,8.57
Pseudomonas aeruginosa ,2021,1,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",12,175,6.86
Pseudomonas aeruginosa ,2021,2,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",76,163,46.63
Pseudomonas aeruginosa ,2021,2,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",21,163,12.88
Pseudomonas aeruginosa ,2021,2,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",18,163,11.04
Pseudomonas aeruginosa ,2021,2,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",14,163,8.59
Pseudomonas aeruginosa ,2021,2,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",6,163,3.68
Pseudomonas aeruginosa ,2021,3,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",70,158,44.3
Pseudomonas aeruginosa ,2021,3,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",24,158,15.19
Pseudomonas aeruginosa ,2021,3,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",14,158,8.86
Pseudomonas aeruginosa ,2021,3,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",14,158,8.86
Pseudomonas aeruginosa ,2021,3,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",13,158,8.23
Pseudomonas aeruginosa ,2021,4,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",76,153,49.67
Pseudomonas aeruginosa ,2021,4,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",19,153,12.42
Pseudomonas aeruginosa ,2021,4,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",12,153,7.84
Pseudomonas aeruginosa ,2021,4,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",9,153,5.88
Pseudomonas aeruginosa ,2021,4,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",5,153,3.27
Pseudomonas aeruginosa ,2021,5,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",76,145,52.41
Pseudomonas aeruginosa ,2021,5,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",14,145,9.66
Pseudomonas aeruginosa ,2021,5,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",10,145,6.9
Pseudomonas aeruginosa ,2021,5,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",9,145,6.21
Pseudomonas aeruginosa ,2021,5,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",8,145,5.52
Pseudomonas aeruginosa ,2021,6,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",78,152,51.32
Pseudomonas aeruginosa ,2021,6,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",15,152,9.87
Pseudomonas aeruginosa ,2021,6,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,152,7.24
Pseudomonas aeruginosa ,2021,6,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",11,152,7.24
Pseudomonas aeruginosa ,2021,6,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",8,152,5.26
Pseudomonas aeruginosa ,2021,7,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",79,149,53.02
Pseudomonas aeruginosa ,2021,7,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",22,149,14.77
Pseudomonas aeruginosa ,2021,7,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES",11,149,7.38
Pseudomonas aeruginosa ,2021,7,in,"CARBAPENEMS, CEPHEMS, β-LACTAM COMBINATION AGENTS",10,149,6.71
Pseudomonas aeruginosa ,2021,7,in,"CARBAPENEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",5,149,3.36
Pseudomonas aeruginosa ,2021,8,in,"AMINOGLYCOSIDES, CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",93,180,51.67
Pseudomonas aeruginosa ,2021,8,in,"CARBAPENEMS, CEPHEMS, FLUOROQUINOLONES, β-LACTAM COMBINATION AGENTS",19,180,10.56
