organism_full,year_val,month_val,count_R,count_S,total_count,percent_R
Providencia spp.,2017,01,9,23,32,28.12
Providencia spp.,2017,02,6,13,19,31.58
Providencia spp.,2017,03,4,18,22,18.18
Providencia spp.,2017,04,10,26,36,27.78
Providencia spp.,2017,05,6,40,46,13.04
Providencia spp.,2017,06,5,29,34,14.71
Providencia spp.,2017,07,12,31,43,27.91
Providencia spp.,2017,08,16,18,34,47.06
Providencia spp.,2017,09,3,24,27,11.11
Providencia spp.,2017,10,11,39,50,22.0
Providencia spp.,2017,11,18,17,35,51.43
Providencia spp.,2017,12,14,19,33,42.42
Providencia spp.,2018,01,10,17,27,37.04
Providencia spp.,2018,02,10,15,25,40.0
Providencia spp.,2018,03,7,19,26,26.92
Providencia spp.,2018,04,2,15,17,11.76
Providencia spp.,2018,05,15,26,41,36.59
Providencia spp.,2018,06,8,29,37,21.62
Providencia spp.,2018,07,10,25,35,28.57
Providencia spp.,2018,08,4,19,23,17.39
Providencia spp.,2018,09,5,24,29,17.24
Providencia spp.,2018,10,1,19,20,5.0
Providencia spp.,2018,11,4,13,17,23.53
Providencia spp.,2018,12,4,18,22,18.18
Providencia spp.,2019,01,6,23,29,20.69
Providencia spp.,2019,02,4,21,25,16.0
Providencia spp.,2019,03,4,18,22,18.18
Providencia spp.,2019,04,6,14,20,30.0
Providencia spp.,2019,05,4,27,31,12.9
Providencia spp.,2019,06,4,24,28,14.29
Providencia spp.,2019,07,12,26,38,31.58
Providencia spp.,2019,08,5,26,31,16.13
Providencia spp.,2019,09,4,24,28,14.29
Providencia spp.,2019,10,5,17,22,22.73
Providencia spp.,2019,11,1,13,14,7.14
Providencia spp.,2019,12,5,19,24,20.83
Providencia spp.,2020,01,4,17,21,19.05
Providencia spp.,2020,02,6,8,14,42.86
Providencia spp.,2020,03,7,10,17,41.18
Providencia spp.,2020,04,5,7,12,41.67
Providencia spp.,2020,05,2,8,10,20.0
Providencia spp.,2020,06,1,10,11,9.09
Providencia spp.,2020,07,3,15,18,16.67
Providencia spp.,2020,08,6,22,28,21.43
Providencia spp.,2020,09,5,14,19,26.32
Providencia spp.,2020,10,5,9,14,35.71
Providencia spp.,2020,11,6,16,22,27.27
Providencia spp.,2020,12,4,11,15,26.67
Providencia spp.,2021,01,4,14,18,22.22
Providencia spp.,2021,02,5,12,17,29.41
Providencia spp.,2021,03,3,13,16,18.75
Providencia spp.,2021,04,4,10,14,28.57
Providencia spp.,2021,05,1,12,13,7.69
Providencia spp.,2021,06,4,18,22,18.18
Providencia spp.,2021,07,3,11,14,21.43
Providencia spp.,2021,08,3,8,11,27.27
Providencia spp.,2021,09,4,8,12,33.33
Providencia spp.,2021,10,2,10,12,16.67
Providencia spp.,2021,11,5,14,19,26.32
Providencia spp.,2021,12,3,9,12,25.0
Providencia spp.,2022,01,1,14,15,6.67
Providencia spp.,2022,02,0,5,5,0.0
Providencia spp.,2022,03,1,5,6,16.67
Providencia spp.,2022,04,0,8,8,0.0
Providencia spp.,2022,05,0,3,3,0.0
Providencia spp.,2022,06,3,13,16,18.75
Providencia spp.,2022,07,0,7,7,0.0
Providencia spp.,2022,08,0,3,3,0.0
Providencia spp.,2022,09,4,3,7,57.14
Providencia spp.,2022,10,3,3,6,50.0
Providencia spp.,2022,11,0,7,7,0.0
Providencia spp.,2022,12,3,8,11,27.27
Providencia spp.,2023,01,4,16,20,20.0
Providencia spp.,2023,02,3,5,8,37.5
Providencia spp.,2023,03,1,13,14,7.14
Providencia spp.,2023,04,3,5,8,37.5
Providencia spp.,2023,05,3,13,16,18.75
Providencia spp.,2023,06,7,7,14,50.0
Providencia spp.,2023,07,4,14,18,22.22
Providencia spp.,2023,08,2,5,7,28.57
Providencia spp.,2023,09,5,4,9,55.56
Providencia spp.,2023,10,2,5,7,28.57
Providencia spp.,2023,11,2,10,12,16.67
Providencia spp.,2023,12,2,6,8,25.0
Providencia spp.,2024,01,1,4,5,20.0
Providencia spp.,2024,02,3,3,6,50.0
Providencia spp.,2024,03,2,5,7,28.57
Providencia spp.,2024,04,3,6,9,33.33
Providencia spp.,2024,05,3,4,7,42.86
Providencia spp.,2024,06,1,6,7,14.29
Providencia spp.,2024,07,1,2,3,33.33
Providencia spp.,2024,08,3,9,12,25.0
Providencia spp.,2024,09,3,8,11,27.27
Providencia spp.,2024,10,7,4,11,63.64
Providencia spp.,2024,11,2,4,6,33.33
Providencia spp.,2024,12,2,2,4,50.0
Providencia stuartii,2015,01,4,7,11,36.36
Providencia stuartii,2015,02,2,6,8,25.0
Providencia stuartii,2015,03,1,7,8,12.5
Providencia stuartii,2015,04,1,3,4,25.0
Providencia stuartii,2015,05,4,8,12,33.33
Providencia stuartii,2015,06,4,11,15,26.67
Providencia stuartii,2015,07,6,12,18,33.33
Providencia stuartii,2015,08,2,13,15,13.33
Providencia stuartii,2015,09,4,14,18,22.22
Providencia stuartii,2015,10,4,10,14,28.57
Providencia stuartii,2015,11,5,4,9,55.56
Providencia stuartii,2015,12,5,10,15,33.33
Providencia stuartii,2016,01,14,18,32,43.75
Providencia stuartii,2016,02,9,6,15,60.0
Providencia stuartii,2016,03,13,14,27,48.15
Providencia stuartii,2016,04,17,15,32,53.12
Providencia stuartii,2016,05,6,11,17,35.29
Providencia stuartii,2016,06,10,22,32,31.25
Providencia stuartii,2016,07,5,20,25,20.0
Providencia stuartii,2016,08,12,20,32,37.5
Providencia stuartii,2016,09,10,15,25,40.0
Providencia stuartii,2016,10,25,13,38,65.79
Providencia stuartii,2016,11,13,21,34,38.24
Providencia stuartii,2016,12,5,2,7,71.43
Providencia stuartii,2017,01,12,18,30,40.0
Providencia stuartii,2017,02,7,16,23,30.43
Providencia stuartii,2017,03,4,15,19,21.05
Providencia stuartii,2017,04,10,14,24,41.67
Providencia stuartii,2017,05,13,16,29,44.83
Providencia stuartii,2017,06,14,25,39,35.9
Providencia stuartii,2017,07,12,26,38,31.58
Providencia stuartii,2017,08,11,31,42,26.19
Providencia stuartii,2017,09,13,26,39,33.33
Providencia stuartii,2017,10,9,21,30,30.0
Providencia stuartii,2017,11,11,30,41,26.83
Providencia stuartii,2017,12,8,21,29,27.59
Providencia stuartii,2018,01,14,24,38,36.84
Providencia stuartii,2018,02,11,20,31,35.48
Providencia stuartii,2018,03,14,19,33,42.42
Providencia stuartii,2018,04,10,24,34,29.41
Providencia stuartii,2018,05,10,22,32,31.25
Providencia stuartii,2018,06,12,32,44,27.27
Providencia stuartii,2018,07,8,28,36,22.22
Providencia stuartii,2018,08,8,11,19,42.11
Providencia stuartii,2018,09,7,32,39,17.95
Providencia stuartii,2018,10,11,19,30,36.67
Providencia stuartii,2018,11,11,24,35,31.43
Providencia stuartii,2018,12,9,19,28,32.14
Providencia stuartii,2019,01,14,24,38,36.84
Providencia stuartii,2019,02,12,14,26,46.15
Providencia stuartii,2019,03,10,17,27,37.04
Providencia stuartii,2019,04,14,17,31,45.16
Providencia stuartii,2019,05,11,32,43,25.58
Providencia stuartii,2019,06,12,30,42,28.57
Providencia stuartii,2019,07,12,50,62,19.35
Providencia stuartii,2019,08,15,42,57,26.32
Providencia stuartii,2019,09,13,33,46,28.26
Providencia stuartii,2019,10,9,34,43,20.93
Providencia stuartii,2019,11,18,25,43,41.86
Providencia stuartii,2019,12,8,16,24,33.33
Providencia stuartii,2020,01,21,26,47,44.68
Providencia stuartii,2020,02,8,24,32,25.0
Providencia stuartii,2020,03,13,15,28,46.43
Providencia stuartii,2020,04,23,27,50,46.0
Providencia stuartii,2020,05,14,36,50,28.0
Providencia stuartii,2020,06,18,31,49,36.73
Providencia stuartii,2020,07,23,45,68,33.82
Providencia stuartii,2020,08,28,46,74,37.84
Providencia stuartii,2020,09,32,33,65,49.23
Providencia stuartii,2020,10,26,42,68,38.24
Providencia stuartii,2020,11,24,38,62,38.71
Providencia stuartii,2020,12,21,30,51,41.18
Providencia stuartii,2021,01,30,32,62,48.39
Providencia stuartii,2021,02,12,36,48,25.0
Providencia stuartii,2021,03,17,29,46,36.96
Providencia stuartii,2021,04,19,37,56,33.93
Providencia stuartii,2021,05,15,36,51,29.41
Providencia stuartii,2021,06,27,28,55,49.09
Providencia stuartii,2021,07,16,35,51,31.37
Providencia stuartii,2021,08,20,27,47,42.55
Providencia stuartii,2021,09,26,40,66,39.39
Providencia stuartii,2021,10,34,38,72,47.22
Providencia stuartii,2021,11,22,29,51,43.14
Providencia stuartii,2021,12,13,18,31,41.94
Providencia stuartii,2022,01,26,32,58,44.83
Providencia stuartii,2022,02,11,22,33,33.33
Providencia stuartii,2022,03,15,28,43,34.88
Providencia stuartii,2022,04,20,26,46,43.48
Providencia stuartii,2022,05,18,26,44,40.91
Providencia stuartii,2022,06,17,22,39,43.59
Providencia stuartii,2022,07,9,22,31,29.03
Providencia stuartii,2022,08,19,29,48,39.58
Providencia stuartii,2022,09,15,35,50,30.0
Providencia stuartii,2022,10,15,23,38,39.47
Providencia stuartii,2022,11,15,19,34,44.12
Providencia stuartii,2022,12,6,16,22,27.27
Providencia stuartii,2023,01,9,27,36,25.0
Providencia stuartii,2023,02,14,22,36,38.89
Providencia stuartii,2023,03,22,22,44,50.0
Providencia stuartii,2023,04,21,19,40,52.5
Providencia stuartii,2023,05,29,39,68,42.65
Providencia stuartii,2023,06,22,59,81,27.16
Providencia stuartii,2023,07,18,43,61,29.51
Providencia stuartii,2023,08,22,34,56,39.29
Providencia stuartii,2023,09,18,36,54,33.33
Providencia stuartii,2023,10,20,39,59,33.9
Providencia stuartii,2023,11,15,33,48,31.25
Providencia stuartii,2023,12,19,24,43,44.19
Providencia stuartii,2024,01,16,34,50,32.0
Providencia stuartii,2024,02,7,21,28,25.0
Providencia stuartii,2024,03,16,20,36,44.44
Providencia stuartii,2024,04,18,32,50,36.0
Providencia stuartii,2024,05,22,48,70,31.43
Providencia stuartii,2024,06,27,33,60,45.0
Providencia stuartii,2024,07,21,62,83,25.3
Providencia stuartii,2024,08,19,37,56,33.93
Providencia stuartii,2024,09,19,32,51,37.25
Providencia stuartii,2024,10,21,36,57,36.84
Providencia stuartii,2024,11,9,31,40,22.5
Providencia stuartii,2024,12,16,30,46,34.78
Pseudomonas aeruginosa ,2015,01,259,523,782,33.12
Pseudomonas aeruginosa ,2015,02,173,448,621,27.86
Pseudomonas aeruginosa ,2015,03,177,374,551,32.12
Pseudomonas aeruginosa ,2015,04,188,367,555,33.87
Pseudomonas aeruginosa ,2015,05,222,402,624,35.58
Pseudomonas aeruginosa ,2015,06,297,354,651,45.62
Pseudomonas aeruginosa ,2015,07,345,523,868,39.75
Pseudomonas aeruginosa ,2015,08,308,471,779,39.54
Pseudomonas aeruginosa ,2015,09,334,463,797,41.91
Pseudomonas aeruginosa ,2015,10,304,416,720,42.22
Pseudomonas aeruginosa ,2015,11,279,343,622,44.86
Pseudomonas aeruginosa ,2015,12,314,443,757,41.48
Pseudomonas aeruginosa ,2016,01,507,824,1331,38.09
Pseudomonas aeruginosa ,2016,02,424,633,1057,40.11
Pseudomonas aeruginosa ,2016,03,393,684,1077,36.49
Pseudomonas aeruginosa ,2016,04,344,663,1007,34.16
Pseudomonas aeruginosa ,2016,05,306,618,924,33.12
Pseudomonas aeruginosa ,2016,06,349,691,1040,33.56
Pseudomonas aeruginosa ,2016,07,414,823,1237,33.47
Pseudomonas aeruginosa ,2016,08,405,778,1183,34.23
Pseudomonas aeruginosa ,2016,09,400,809,1209,33.09
Pseudomonas aeruginosa ,2016,10,438,830,1268,34.54
Pseudomonas aeruginosa ,2016,11,340,806,1146,29.67
Pseudomonas aeruginosa ,2016,12,339,754,1093,31.02
Pseudomonas aeruginosa ,2017,01,785,1348,2133,36.8
Pseudomonas aeruginosa ,2017,02,574,993,1567,36.63
Pseudomonas aeruginosa ,2017,03,647,1003,1650,39.21
Pseudomonas aeruginosa ,2017,04,550,974,1524,36.09
Pseudomonas aeruginosa ,2017,05,562,967,1529,36.76
Pseudomonas aeruginosa ,2017,06,639,1038,1677,38.1
Pseudomonas aeruginosa ,2017,07,714,1152,1866,38.26
Pseudomonas aeruginosa ,2017,08,705,1147,1852,38.07
Pseudomonas aeruginosa ,2017,09,672,1000,1672,40.19
Pseudomonas aeruginosa ,2017,10,727,1142,1869,38.9
Pseudomonas aeruginosa ,2017,11,599,1030,1629,36.77
Pseudomonas aeruginosa ,2017,12,584,1067,1651,35.37
Pseudomonas aeruginosa ,2018,01,842,1289,2131,39.51
Pseudomonas aeruginosa ,2018,02,495,962,1457,33.97
Pseudomonas aeruginosa ,2018,03,547,985,1532,35.7
Pseudomonas aeruginosa ,2018,04,546,1036,1582,34.51
Pseudomonas aeruginosa ,2018,05,619,1048,1667,37.13
Pseudomonas aeruginosa ,2018,06,599,1002,1601,37.41
Pseudomonas aeruginosa ,2018,07,719,1024,1743,41.25
Pseudomonas aeruginosa ,2018,08,672,1057,1729,38.87
Pseudomonas aeruginosa ,2018,09,692,1009,1701,40.68
Pseudomonas aeruginosa ,2018,10,651,982,1633,39.87
Pseudomonas aeruginosa ,2018,11,558,918,1476,37.8
Pseudomonas aeruginosa ,2018,12,612,892,1504,40.69
Pseudomonas aeruginosa ,2019,01,907,1187,2094,43.31
Pseudomonas aeruginosa ,2019,02,677,965,1642,41.23
Pseudomonas aeruginosa ,2019,03,653,943,1596,40.91
Pseudomonas aeruginosa ,2019,04,642,946,1588,40.43
Pseudomonas aeruginosa ,2019,05,681,883,1564,43.54
Pseudomonas aeruginosa ,2019,06,687,993,1680,40.89
Pseudomonas aeruginosa ,2019,07,688,1056,1744,39.45
Pseudomonas aeruginosa ,2019,08,660,980,1640,40.24
Pseudomonas aeruginosa ,2019,09,721,922,1643,43.88
Pseudomonas aeruginosa ,2019,10,657,763,1420,46.27
Pseudomonas aeruginosa ,2019,11,596,741,1337,44.58
Pseudomonas aeruginosa ,2019,12,534,773,1307,40.86
Pseudomonas aeruginosa ,2020,01,1182,775,1957,60.4
Pseudomonas aeruginosa ,2020,02,1068,505,1573,67.9
Pseudomonas aeruginosa ,2020,03,891,478,1369,65.08
Pseudomonas aeruginosa ,2020,04,657,470,1127,58.3
Pseudomonas aeruginosa ,2020,05,782,614,1396,56.02
Pseudomonas aeruginosa ,2020,06,822,593,1415,58.09
Pseudomonas aeruginosa ,2020,07,1021,612,1633,62.52
Pseudomonas aeruginosa ,2020,08,1091,682,1773,61.53
Pseudomonas aeruginosa ,2020,09,1058,691,1749,60.49
Pseudomonas aeruginosa ,2020,10,1229,687,1916,64.14
Pseudomonas aeruginosa ,2020,11,1061,614,1675,63.34
Pseudomonas aeruginosa ,2020,12,950,601,1551,61.25
Pseudomonas aeruginosa ,2021,01,1262,653,1915,65.9
Pseudomonas aeruginosa ,2021,02,1089,584,1673,65.09
Pseudomonas aeruginosa ,2021,03,1159,620,1779,65.15
Pseudomonas aeruginosa ,2021,04,1118,513,1631,68.55
Pseudomonas aeruginosa ,2021,05,1117,510,1627,68.65
Pseudomonas aeruginosa ,2021,06,1221,457,1678,72.77
Pseudomonas aeruginosa ,2021,07,1087,458,1545,70.36
Pseudomonas aeruginosa ,2021,08,1165,449,1614,72.18
Pseudomonas aeruginosa ,2021,09,1150,429,1579,72.83
Pseudomonas aeruginosa ,2021,10,1180,446,1626,72.57
Pseudomonas aeruginosa ,2021,11,1199,371,1570,76.37
Pseudomonas aeruginosa ,2021,12,1114,361,1475,75.53
Pseudomonas aeruginosa ,2022,01,1013,577,1590,63.71
Pseudomonas aeruginosa ,2022,02,861,392,1253,68.72
Pseudomonas aeruginosa ,2022,03,914,492,1406,65.01
Pseudomonas aeruginosa ,2022,04,939,467,1406,66.79
Pseudomonas aeruginosa ,2022,05,1049,512,1561,67.2
Pseudomonas aeruginosa ,2022,06,1037,507,1544,67.16
Pseudomonas aeruginosa ,2022,07,615,461,1076,57.16
Pseudomonas aeruginosa ,2022,08,666,512,1178,56.54
Pseudomonas aeruginosa ,2022,09,590,488,1078,54.73
Pseudomonas aeruginosa ,2022,10,537,457,994,54.02
Pseudomonas aeruginosa ,2022,11,489,340,829,58.99
Pseudomonas aeruginosa ,2022,12,491,330,821,59.81
Pseudomonas aeruginosa ,2023,01,1370,651,2021,67.79
Pseudomonas aeruginosa ,2023,02,992,464,1456,68.13
Pseudomonas aeruginosa ,2023,03,1023,474,1497,68.34
Pseudomonas aeruginosa ,2023,04,913,457,1370,66.64
Pseudomonas aeruginosa ,2023,05,1093,526,1619,67.51
Pseudomonas aeruginosa ,2023,06,1140,550,1690,67.46
Pseudomonas aeruginosa ,2023,07,1043,516,1559,66.9
Pseudomonas aeruginosa ,2023,08,1109,463,1572,70.55
Pseudomonas aeruginosa ,2023,09,1118,473,1591,70.27
Pseudomonas aeruginosa ,2023,10,1160,518,1678,69.13
Pseudomonas aeruginosa ,2023,11,1090,459,1549,70.37
Pseudomonas aeruginosa ,2023,12,915,372,1287,71.1
Pseudomonas aeruginosa ,2024,01,1232,469,1701,72.43
Pseudomonas aeruginosa ,2024,02,1032,325,1357,76.05
Pseudomonas aeruginosa ,2024,03,946,312,1258,75.2
Pseudomonas aeruginosa ,2024,04,922,356,1278,72.14
Pseudomonas aeruginosa ,2024,05,991,361,1352,73.3
Pseudomonas aeruginosa ,2024,06,1052,315,1367,76.96
Pseudomonas aeruginosa ,2024,07,1119,395,1514,73.91
Pseudomonas aeruginosa ,2024,08,1235,315,1550,79.68
Pseudomonas aeruginosa ,2024,09,1151,346,1497,76.89
Pseudomonas aeruginosa ,2024,10,1288,385,1673,76.99
Pseudomonas aeruginosa ,2024,11,992,346,1338,74.14
Pseudomonas aeruginosa ,2024,12,930,278,1208,76.99
Salmonella spp.,2015,01,39,101,140,27.86
Salmonella spp.,2015,02,19,84,103,18.45
Salmonella spp.,2015,03,38,129,167,22.75
Salmonella spp.,2015,04,28,95,123,22.76
Salmonella spp.,2015,05,34,123,157,21.66
Salmonella spp.,2015,06,16,94,110,14.55
Salmonella spp.,2015,07,31,127,158,19.62
Salmonella spp.,2015,08,27,109,136,19.85
Salmonella spp.,2015,09,28,107,135,20.74
Salmonella spp.,2015,10,20,74,94,21.28
Salmonella spp.,2015,11,13,58,71,18.31
Salmonella spp.,2015,12,26,96,122,21.31
Salmonella spp.,2016,01,44,204,248,17.74
Salmonella spp.,2016,02,28,144,172,16.28
Salmonella spp.,2016,03,50,203,253,19.76
Salmonella spp.,2016,04,41,187,228,17.98
Salmonella spp.,2016,05,70,236,306,22.88
Salmonella spp.,2016,06,50,237,287,17.42
Salmonella spp.,2016,07,48,229,277,17.33
Salmonella spp.,2016,08,56,172,228,24.56
Salmonella spp.,2016,09,61,161,222,27.48
Salmonella spp.,2016,10,35,162,197,17.77
Salmonella spp.,2016,11,24,148,172,13.95
Salmonella spp.,2016,12,27,171,198,13.64
Salmonella spp.,2017,01,51,288,339,15.04
Salmonella spp.,2017,02,53,254,307,17.26
Salmonella spp.,2017,03,54,313,367,14.71
Salmonella spp.,2017,04,61,313,374,16.31
Salmonella spp.,2017,05,63,293,356,17.7
Salmonella spp.,2017,06,61,358,419,14.56
Salmonella spp.,2017,07,49,309,358,13.69
Salmonella spp.,2017,08,39,309,348,11.21
Salmonella spp.,2017,09,31,307,338,9.17
Salmonella spp.,2017,10,43,297,340,12.65
Salmonella spp.,2017,11,41,245,286,14.34
Salmonella spp.,2017,12,44,234,278,15.83
Salmonella spp.,2018,01,34,325,359,9.47
Salmonella spp.,2018,02,46,259,305,15.08
Salmonella spp.,2018,03,43,309,352,12.22
Salmonella spp.,2018,04,24,265,289,8.3
Salmonella spp.,2018,05,38,315,353,10.76
Salmonella spp.,2018,06,41,256,297,13.8
Salmonella spp.,2018,07,35,265,300,11.67
Salmonella spp.,2018,08,42,272,314,13.38
Salmonella spp.,2018,09,38,231,269,14.13
Salmonella spp.,2018,10,37,268,305,12.13
Salmonella spp.,2018,11,33,214,247,13.36
Salmonella spp.,2018,12,31,219,250,12.4
Salmonella spp.,2019,01,37,235,272,13.6
Salmonella spp.,2019,02,26,284,310,8.39
Salmonella spp.,2019,03,48,283,331,14.5
Salmonella spp.,2019,04,63,349,412,15.29
Salmonella spp.,2019,05,60,335,395,15.19
Salmonella spp.,2019,06,42,311,353,11.9
Salmonella spp.,2019,07,37,255,292,12.67
Salmonella spp.,2019,08,34,251,285,11.93
Salmonella spp.,2019,09,28,253,281,9.96
Salmonella spp.,2019,10,33,289,322,10.25
Salmonella spp.,2019,11,14,213,227,6.17
Salmonella spp.,2019,12,24,174,198,12.12
Salmonella spp.,2020,01,37,234,271,13.65
Salmonella spp.,2020,02,28,181,209,13.4
Salmonella spp.,2020,03,15,185,200,7.5
Salmonella spp.,2020,04,18,135,153,11.76
Salmonella spp.,2020,05,22,183,205,10.73
Salmonella spp.,2020,06,39,201,240,16.25
Salmonella spp.,2020,07,51,212,263,19.39
Salmonella spp.,2020,08,42,205,247,17.0
Salmonella spp.,2020,09,30,196,226,13.27
Salmonella spp.,2020,10,25,222,247,10.12
Salmonella spp.,2020,11,35,187,222,15.77
Salmonella spp.,2020,12,21,160,181,11.6
Salmonella spp.,2021,01,23,137,160,14.37
Salmonella spp.,2021,02,22,138,160,13.75
Salmonella spp.,2021,03,24,199,223,10.76
Salmonella spp.,2021,04,24,189,213,11.27
Salmonella spp.,2021,05,19,161,180,10.56
Salmonella spp.,2021,06,32,189,221,14.48
Salmonella spp.,2021,07,20,129,149,13.42
Salmonella spp.,2021,08,25,136,161,15.53
Salmonella spp.,2021,09,25,137,162,15.43
Salmonella spp.,2021,10,21,198,219,9.59
Salmonella spp.,2021,11,16,152,168,9.52
Salmonella spp.,2021,12,19,116,135,14.07
Salmonella spp.,2022,01,12,109,121,9.92
Salmonella spp.,2022,02,8,123,131,6.11
Salmonella spp.,2022,03,18,144,162,11.11
Salmonella spp.,2022,04,12,137,149,8.05
Salmonella spp.,2022,05,36,133,169,21.3
Salmonella spp.,2022,06,28,146,174,16.09
Salmonella spp.,2022,07,2,78,80,2.5
Salmonella spp.,2022,08,3,69,72,4.17
Salmonella spp.,2022,09,3,88,91,3.3
Salmonella spp.,2022,10,7,88,95,7.37
Salmonella spp.,2022,11,9,97,106,8.49
Salmonella spp.,2022,12,4,72,76,5.26
Salmonella spp.,2023,01,15,150,165,9.09
Salmonella spp.,2023,02,13,173,186,6.99
Salmonella spp.,2023,03,11,182,193,5.7
Salmonella spp.,2023,04,16,209,225,7.11
Salmonella spp.,2023,05,17,215,232,7.33
Salmonella spp.,2023,06,13,214,227,5.73
Salmonella spp.,2023,07,14,156,170,8.24
Salmonella spp.,2023,08,16,202,218,7.34
Salmonella spp.,2023,09,15,154,169,8.88
Salmonella spp.,2023,10,16,151,167,9.58
Salmonella spp.,2023,11,15,117,132,11.36
Salmonella spp.,2023,12,15,128,143,10.49
Salmonella spp.,2024,01,13,116,129,10.08
Salmonella spp.,2024,02,12,143,155,7.74
Salmonella spp.,2024,03,18,177,195,9.23
Salmonella spp.,2024,04,24,170,194,12.37
Salmonella spp.,2024,05,18,240,258,6.98
Salmonella spp.,2024,06,27,153,180,15.0
Salmonella spp.,2024,07,26,181,207,12.56
Salmonella spp.,2024,08,17,143,160,10.62
Salmonella spp.,2024,09,20,138,158,12.66
Salmonella spp.,2024,10,20,148,168,11.9
Salmonella spp.,2024,11,17,138,155,10.97
Salmonella spp.,2024,12,11,85,96,11.46
Serratia marcescens,2015,01,8,43,51,15.69
Serratia marcescens,2015,02,9,39,48,18.75
Serratia marcescens,2015,03,11,38,49,22.45
Serratia marcescens,2015,04,3,26,29,10.34
Serratia marcescens,2015,05,4,17,21,19.05
Serratia marcescens,2015,06,11,24,35,31.43
Serratia marcescens,2015,07,9,28,37,24.32
Serratia marcescens,2015,08,15,26,41,36.59
Serratia marcescens,2015,09,18,29,47,38.3
Serratia marcescens,2015,10,8,26,34,23.53
Serratia marcescens,2015,11,12,27,39,30.77
Serratia marcescens,2015,12,8,26,34,23.53
Serratia marcescens,2016,01,17,63,80,21.25
Serratia marcescens,2016,02,12,54,66,18.18
Serratia marcescens,2016,03,13,65,78,16.67
Serratia marcescens,2016,04,14,64,78,17.95
Serratia marcescens,2016,05,15,41,56,26.79
Serratia marcescens,2016,06,20,52,72,27.78
Serratia marcescens,2016,07,26,58,84,30.95
Serratia marcescens,2016,08,12,74,86,13.95
Serratia marcescens,2016,09,12,69,81,14.81
Serratia marcescens,2016,10,32,68,100,32.0
Serratia marcescens,2016,11,31,69,100,31.0
Serratia marcescens,2016,12,14,60,74,18.92
Serratia marcescens,2017,01,42,131,173,24.28
Serratia marcescens,2017,02,32,84,116,27.59
Serratia marcescens,2017,03,29,83,112,25.89
Serratia marcescens,2017,04,25,83,108,23.15
Serratia marcescens,2017,05,28,72,100,28.0
Serratia marcescens,2017,06,16,68,84,19.05
Serratia marcescens,2017,07,31,85,116,26.72
Serratia marcescens,2017,08,23,82,105,21.9
Serratia marcescens,2017,09,17,96,113,15.04
Serratia marcescens,2017,10,26,73,99,26.26
Serratia marcescens,2017,11,23,79,102,22.55
Serratia marcescens,2017,12,23,87,110,20.91
Serratia marcescens,2018,01,41,102,143,28.67
Serratia marcescens,2018,02,33,102,135,24.44
Serratia marcescens,2018,03,19,72,91,20.88
Serratia marcescens,2018,04,21,57,78,26.92
Serratia marcescens,2018,05,33,89,122,27.05
Serratia marcescens,2018,06,18,77,95,18.95
Serratia marcescens,2018,07,33,85,118,27.97
Serratia marcescens,2018,08,36,101,137,26.28
Serratia marcescens,2018,09,18,104,122,14.75
Serratia marcescens,2018,10,43,87,130,33.08
Serratia marcescens,2018,11,31,79,110,28.18
Serratia marcescens,2018,12,29,84,113,25.66
Serratia marcescens,2019,01,53,111,164,32.32
Serratia marcescens,2019,02,33,103,136,24.26
Serratia marcescens,2019,03,34,69,103,33.01
Serratia marcescens,2019,04,29,74,103,28.16
Serratia marcescens,2019,05,29,79,108,26.85
Serratia marcescens,2019,06,29,76,105,27.62
Serratia marcescens,2019,07,34,94,128,26.56
Serratia marcescens,2019,08,41,87,128,32.03
Serratia marcescens,2019,09,38,77,115,33.04
Serratia marcescens,2019,10,53,99,152,34.87
Serratia marcescens,2019,11,25,92,117,21.37
Serratia marcescens,2019,12,32,79,111,28.83
Serratia marcescens,2020,01,71,88,159,44.65
Serratia marcescens,2020,02,77,68,145,53.1
Serratia marcescens,2020,03,61,66,127,48.03
Serratia marcescens,2020,04,48,36,84,57.14
Serratia marcescens,2020,05,59,48,107,55.14
Serratia marcescens,2020,06,64,76,140,45.71
Serratia marcescens,2020,07,71,67,138,51.45
Serratia marcescens,2020,08,58,84,142,40.85
Serratia marcescens,2020,09,72,88,160,45.0
Serratia marcescens,2020,10,91,102,193,47.15
Serratia marcescens,2020,11,83,107,190,43.68
Serratia marcescens,2020,12,54,111,165,32.73
Serratia marcescens,2021,01,96,97,193,49.74
Serratia marcescens,2021,02,89,117,206,43.2
Serratia marcescens,2021,03,95,105,200,47.5
Serratia marcescens,2021,04,62,75,137,45.26
Serratia marcescens,2021,05,71,74,145,48.97
Serratia marcescens,2021,06,91,78,169,53.85
Serratia marcescens,2021,07,72,78,150,48.0
Serratia marcescens,2021,08,71,89,160,44.38
Serratia marcescens,2021,09,77,96,173,44.51
Serratia marcescens,2021,10,84,95,179,46.93
Serratia marcescens,2021,11,78,91,169,46.15
Serratia marcescens,2021,12,97,98,195,49.74
Serratia marcescens,2022,01,90,106,196,45.92
Serratia marcescens,2022,02,66,92,158,41.77
Serratia marcescens,2022,03,79,91,170,46.47
Serratia marcescens,2022,04,85,59,144,59.03
Serratia marcescens,2022,05,74,68,142,52.11
Serratia marcescens,2022,06,71,91,162,43.83
Serratia marcescens,2022,07,50,78,128,39.06
Serratia marcescens,2022,08,86,86,172,50.0
Serratia marcescens,2022,09,88,91,179,49.16
